what do you think?,player_name,trade_date,season,trade_type,from_team,to_team,num_teams,position_group,is_pitcher,age_at_trade,contract_status,years_control_remaining,salary_m,aav_m,war_yr0,g_yr0,war_yr1,g_yr1,war_yr2,g_yr2,war_yr3,g_yr3,war_peak,covid_yr,wWAR,war_trend,trend_label,yr0_rate,avail_pct,avail_grade,peak_gap,key_pieces,return_summary,return_tier,return_prospect_grades,notes
T333,Jose Siri,11/19/2024,2024,offseason,TB,NYM,2,OF,0,29,arb1,3,2.3,2.3,,,1.82,130,2.59,101,1.8,104,2.6,,2.07,-0.27,stable,,0.689,C,0.53,Eric Orze,"NYM received speed/defense OF Siri (arb1, 3yr control) as TB cost-cut at arbitration threshold; return was fringe reliever Orze",1,MLB-depth,TB cost-cutting as Siri hit arb1; NYM got speed/defense OF for arb-eligible season; Orze fringe reliever
T334,Matt Mervis,12/29/2024,2024,offseason,CHC,MIA,2,1B,0,26,pre-arb,5,0.763,0.763,,,-0.41,9,-0.66,27,,,-0.4,,-0.53,0.13,stable,,0.111,F,0.13,Vidal Brujan,MIA received former Cubs top prospect 1B Mervis (failed to hold MLB roster spot) for utility man Brujan; change-of-scenery move,1,MLB-depth,CHC shed former top prospect Mervis after he failed to stick at 1B; MIA sent utility man Brujan
T340,Josh Naylor,7/24/2025,2025,deadline,ARI,SEA,2,1B,0,28,rental,0,12,12,3.1,147,2.3,152,2.7,121,1.9,122,3.1,,2.33,-0.03,stable,3.42,0.813,B,0.77,"Brandyn Garcia, Ashton Izzi",ARI received LHP Brandyn Garcia (SEA no. 13 prospect) and RHP Ashton Izzi (SEA no. 16 prospect) — two-pitcher package for a deadline rental 1B,3,Garcia SEA top-15; Izzi SEA top-20,Naylor was hitting .292/.807 OPS with 11 HR and 59 RBI in 93 games at trade date. FA at season end (rental). ARI flipped him 7 months after acquiring from CLE for two SEA system arms.
T341,Chris Sale,12/30/2023,2023,offseason,BOS,ATL,2,SP,1,34,rental,1,16,16,,,2.1,20,,2,,9,6.4,,1.14,0.96,stable,,0.344,F,5.26,Vaughn Grissom,"ATL received SS/2B Vaughn Grissom (age 22, formerly top-25 national prospect, stock faded to top-40/50 by late 2023 after limited MLB time). BOS sent $17M cash to ATL as salary relief.",6,,Sale was in final year of 5yr/$145M extension (rental at trade date). ATL signed Sale to new 2yr/$38M extension (Jan 2024) post-trade; $16M salary reflects first full year under that deal. BOS sent $17M cash to ATL. Sale waived NTC. [PARTIALLY UNVERIFIED: Grissom national ranking at exact trade date]
T342,Eugenio Suarez,11/22/2023,2023,offseason,SEA,ARI,2,3B,0,32,rental,1,11,11,,,3.5,162,,150,,145,4.3,,2.89,0.61,stable,,0.94,A,1.41,"Carlos Vargas, Seby Zavala","SEA received RHP Carlos Vargas (ARI org top-30, elite velo 97-101 mph, not nationally ranked, extreme risk) + C Seby Zavala (replacement-level backup, .155/.207/.304 in 2023). Zavala was salary-dump filler; Vargas sole prospect of note.",3,,"Suarez in final guaranteed year ($11M) of 6yr/$66M extension. ARI held $15M club option for 2025 ($2M buyout), exercised Nov 2024. SEA explicitly traded to cut payroll."
T343,Robbie Ray,1/5/2024,2024,offseason,SEA,SFG,2,SP,1,32,signed,3,23,23,,,0,1,,32,,32,3.9,,1.51,-1.51,declining,,0.722,C,2.39,"Mitch Haniger, Anthony DeSclafani","SEA received OF Mitch Haniger (former All-Star, .209/61G in 2023 with injury history, $17M/2024) + SP Anthony DeSclafani ($12M final year, 5.16 ERA, injury-limited) + $6M cash. SEA immediately flipped DeSclafani to MIN for Polanco (T344).",4,,"Ray recovering from TJS (May 2023), not expected back until mid-2024. 5yr/$115M with SEA; 3 years remaining. Giants sent $6M cash. Ray exercised opt-out after 2024. war_yr1=-0.0 reflects injury-return 2023; reference WAR should use 2021 (6.3 fWAR Cy Young). DeSclafani flipped to MIN for Polanco improving effective SEA return."
T344,Jorge Polanco,1/29/2024,2024,offseason,MIN,SEA,2,2B,0,30,signed,2,10.5,10.5,,,1.3,80,,104,,152,4,,2.11,-0.81,stable,,0.691,C,1.89,"Gabriel Gonzalez, Anthony DeSclafani, Justin Topa, Darren Bowen","MIN received OF Gabriel Gonzalez (MLB Pipeline #79 nationally, SEA #5 per BA) + SP Anthony DeSclafani ($12M final year) + RP Justin Topa (MLB-ready) + fringe RHP Darren Bowen + $8M cash.",6,,MIN exercised Polanco 2024 $10.5M option before trade. SEA held $12M club option for 2025 (declined Nov 2024) making this de facto 1-yr rental in hindsight; years_control=2 per trade-date status. DeSclafani acquired from SFG (T343) and immediately flipped here.
T345,Manuel Margot,2/26/2024,2024,offseason,LAD,MIN,3,OF,0,29,rental,1,4,4,,,0.5,99,,89,,125,2.1,,1.17,-0.67,stable,,0.644,D,0.93,Noah Miller,"LAD received SS Noah Miller (Twins #24 per BA, Single-A, glove-first, .220/.326/.318 career, not nationally ranked) as sole return. LAD also sent Rayne Doncon (Dodgers #28) + cash to MIN.",3,,"Three-team deal: Rays retained $4M salary (from Glasnow trade), Twins paid $4M, Dodgers covered $2M + $2M option buyout. Roster-clearing move by LAD for Enrique Hernandez. $4M salary reflects Twins actual out-of-pocket."
T346,Alex Verdugo,12/5/2023,2023,offseason,BOS,NYY,2,OF,0,27,arb3,1,8.7,8.7,,,1.5,142,,152,,146,2.2,,1.47,0.03,stable,,0.905,A,0.73,"Richard Fitts, Greg Weissert, Nicholas Judice","BOS received RHP Richard Fitts (NYY #12 org, Double-A, not nationally ranked) + RHP Greg Weissert (fringe MLB reliever, 4.60 career ERA) + RHP Nicholas Judice (8th-round 2023 pick, no pro debut). Three pieces; only Fitts had meaningful prospect value.",3,,"Verdugo in final arb year (arb3, Super-2). Became FA after 2024. $8.7M agreed same day as trade avoiding formal hearing."
T347,Jarred Kelenic + Marco Gonzalez + Evan White,12/3/2023,2023,offseason,SEA,ATL,2,OF,0,24,pre-arb,3,0.76,0.76,,,1.5,105,,54,,93,1.5,,0.43,1.07,rising,,0.519,F,1.07,"Jackson Kowar, Cole Phillips","SEA received RHP Jackson Kowar (failed MLB arm, ex-1st round pick, 6+ ERA career, near-zero value) + RHP Cole Phillips (Braves #7 MLB Pipeline, 2022 2nd-round pick, post-TJ, zero pro innings at time of trade).",3,,Classic salary dump: SEA offloaded Gonzalez ($12.25M/2024) and White ($7M/2024) alongside Kelenic. SEA included cash offsets. Kelenic debuted May 2021; pre-arb for 2024 (~2.5 yrs service). Age/WAR/salary reflect Kelenic as primary asset. Kelenic elected FA May 2026 after ATL DFA.
T348,Aaron Bummer,11/16/2023,2023,offseason,CWS,ATL,2,RP,1,30,signed,3,5.5,5.5,,,0.7,61,,32,,62,1.3,,0.69,0.01,stable,,0.795,B,0.61,"Mike Soroka, Jared Shuster, Braden Shewmake, Nicky Lopez, Riley Gowens","CWS received RHP Mike Soroka (injury-lottery) + LHP Jared Shuster (Braves #1 org per MLB Pipeline, not nationally ranked) + IF Braden Shewmake (Braves #6, 40 FV utility) + IF Nicky Lopez (MLB utility, non-tender level) + RHP Riley Gowens (2023 9th-round, raw). Five pieces; no nationally ranked prospect.",4,,Bummer on pre-arb 5yr/$16M extension (2020). 2024 final guaranteed year ($5.5M); ATL held options for 2025/2026 (3yr total control). 2023 ERA 6.79 but FIP 3.58/xERA 3.53. ATL restructured into 2yr/$13M (Nov 2024).
T349,Jake Bauers,11/17/2023,2023,offseason,NYY,MIL,2,1B,0,28,arb1,3,1.35,1.35,,,-0.3,84,,,,115,0.8,,-0.3,0,stable,,0.614,D,1.1,"Jace Avina, Brian Sanchez","NYY received OF Jace Avina (Brewers #30 org, Single-A, not nationally ranked) + OF Brian Sanchez (DSL, 19 years old, raw IFA). Both org filler; no nationally ranked prospect.",3,,"Bauers out of options at trade time. $1.35M arb1 salary agreed Jan 11, 2024 avoiding arbitration. Years of control: 2024 arb1/2025 arb2/2026 arb3. Primary position 1B/OF."
T350,Michael Busch,1/11/2024,2024,offseason,LAD,CHC,2,1B,0,26,pre-arb,6,0.74,0.74,,,-0.6,27,,,,,3.5,,-0.6,0,stable,,0.167,F,4.1,"Jackson Ferris, Zyhir Hope","LAD received LHP Jackson Ferris (Cubs #8 MLB Pipeline, #11 nationally per BP, 60-grade FB, Low-A, raw) + OF Zyhir Hope (Cubs #16 per BP, 2023 11th-round pick). Trade also included RHP Yency Almonte (LAD-to-CHC direction).",5,,"Busch debuted April 25, 2023; ~0.5 yrs service at trade. CHC had 6 years control. Salary $741,500 (2024 MLB minimum+). LAD moved Busch due to roster crunch (Freeman/Ohtani/Muncy). war_yr1=-0.6 reflects limited 2023 debut; 2024 was breakout full season."
T351,Adrian Houser + Tyrone Taylor,12/20/2023,2023,offseason,MIL,NYM,2,SP,1,30,arb3,1,5.05,5.05,,,1.7,21,,21,,26,2.3,,1.42,0.28,stable,,0.756,C,0.88,Coleman Crow,"MIL received RHP Coleman Crow (Mets system, rehabbing TJS Aug 2023, not nationally ranked, bottom-25 in Mets org at trade time). MIL sent two assets for one recovering prospect.",2,,Package trade: Houser (SP arb3 1yr) + Tyrone Taylor (OF arb1 2yr) both MIL-to-NYM for Coleman Crow alone. MIL cleared ~$7.3M 2024 payroll. Houser released by Mets July 2024; Taylor signed 1yr/$2.025M. David Stearns (new Mets PoBO) familiar with both from Brewers.
T352,Tyler O'Neill,12/8/2023,2023,offseason,STL,BOS,2,OF,0,28,arb3,1,5.85,5.85,,,0.7,72,,96,,138,5.3,,2.12,-1.42,declining,,0.63,D,3.18,"Nick Robertson, Victor Santos","STL received RHP Nick Robertson (MLB-debuted reliever, Cardinals #25 post-trade, no national ranking) + RHP Victor Santos (missed all 2023 with arm injury, org depth). Two fringe org arms.",3,,"O'Neill in final arb year (arb3). $5.85M agreed Jan 11, 2024 avoiding arbitration. STL cleared OF space (Nootbaar/Edman/Walker). O'Neill signed 3yr/$49.5M with BAL after 2024. Robertson acquired BOS from LAD (Hernandez deal) July 2023."
T353,Taylor Clarke,12/14/2023,2023,offseason,KCR,MIL,2,RP,1,30,arb3,1,1.25,1.25,,,-0.2,58,,47,,43,0.7,,0.27,-0.47,stable,,0.759,C,0.43,"Ryan Brady, Cam Devanney","KCR received RHP Ryan Brady (undrafted FA 2022, A/AA, 2.69 ERA 2023, not nationally ranked) + IF Cam Devanney (15th-round 2019, Triple-A utility, .271/.363/.461 in 2023, not nationally ranked). Both released/outrighted within two years.",3,,"Clarke signed 1yr/$1.25M with KCR Nov 2023, immediately traded to MIL. DFA'd by Brewers July 2024. 5.95 ERA 2023 — below-average RP rental."
T354,Miguel Rojas,1/11/2023,2023,offseason,MIA,LAD,2,SS,0,33,signed,1,5,5,,,1.1,140,,132,,40,2.8,3,1.46,-0.36,stable,,0.84,B,1.34,Jacob Amaya,"MIA received SS Jacob Amaya (LAD #15 per MLB Pipeline, BA grade 50/High, 11th-round 2017 pick, Triple-A level, 24yo, defensive-first profile, not nationally ranked).",3,,"Rojas in final year of 2yr/$10M extension (Oct 2021). LAD assumed full $5M 2023 salary — 1-year rental. Post-trade LAD signed him to 1yr/$6M extension for 2024 (Feb 2023), but that was not part of trade terms."
T355,Gregory Soto,1/7/2023,2023,offseason,DET,PHI,2,RP,1,27,arb2,3,3.925,3.925,,,0.6,64,,62,,27,0.9,3,0.51,0.09,stable,,0.969,A,0.39,"Nick Maton, Matt Vierling, Donny Sands","DET received OF Matt Vierling (PHI #8 BA prospect entering 2022, graduated, 83 OPS+ in 325+ MLB PAs, below-average contributor) + UTIL Nick Maton (PHI #10 BA entering 2021, limited MLB track record) + C Donny Sands (PHI #21 org prospect, MiLB depth). None nationally ranked.",3,,"Soto was a 2x All-Star closer with DET. Signed 1yr/$3.925M with PHI (arb2, Jan 13, 2023). PHI also acquired Kody Clemens (utility, pre-arb) as secondary piece alongside Soto. Three-piece package return for DET."
T356,Matt Vierling,1/7/2023,2023,offseason,PHI,DET,2,OF,0,26,pre-arb,3,0.72,0.72,,,0.2,117,,34,,,2.3,3,0.38,-0.18,stable,,0.466,F,1.92,"Gregory Soto, Kody Clemens","PHI received RHP Gregory Soto (2x All-Star closer, arb2, 3yr ctrl) + Kody Clemens (utility IF, pre-arb, minor secondary piece). Soto was the headline acquisition — elite closer profile.",5,,Return record from PHI perspective: PHI sent Vierling+Maton+Sands (3-player package) and received Soto+Clemens. Soto classified as tier 5 return — legit arb2 All-Star closer with multiple years of control is high value even accounting for the 3-player package sent.
T357,Hunter Renfroe,11/23/2022,2022,offseason,MIL,LAA,2,OF,0,30,arb3,1,11.9,11.9,,,2.4,125,,144,,42,2.6,3,2.49,-0.09,stable,,0.83,B,0.11,"Janson Junk, Elvis Peguero, Adam Seminaris","MIL received RHP Janson Junk (40 FV, Angels #16 per MLB Pipeline) + RHP Elvis Peguero (unranked nationally, MLB-ready reliever, 91 mph slider) + LHP Adam Seminaris (unranked, back-end starter profile, not on 40-man). None nationally ranked.",3,,"Classic salary dump. Renfroe was MIL's best hitter in 2022 (.807 OPS, 29 HR) but MIL shed payroll. Renfroe won arb hearing vs. LAA for $11.9M, then hit FA. Three MLB-ready arms were the return — FanGraphs called them high-probability big leaguers but no national pedigree."
T358,Gio Urshela,11/18/2022,2022,offseason,MIN,LAA,2,3B,0,31,arb3,1,8.4,8.4,,,2.6,144,,116,,43,3.1,3,1.98,0.62,stable,,0.802,B,1.12,Alejandro Hidalgo,"MIN received RHP Alejandro Hidalgo (LAA #22 org per MLB Pipeline, #18 per BA midseason; Low-A, 19yo Venezuelan RHP, BA grade 45/High, missed time with shoulder soreness, not nationally ranked).",2,,"Urshela was a non-tender candidate; MIN shed salary ($6.55M in 2022) and received a lottery arm. Angels won 2023 arb hearing: Urshela filed $10M, LAA filed $8.4M, panel sided with LAA. Hidalgo ranked in thin Angels system — fringe org filler tier."
T359,Jesse Winker,12/2/2022,2022,offseason,SEA,MIL,2,OF,0,29,signed,1,8.25,8.25,,,0.8,136,,110,,54,3.2,3,1.87,-1.07,declining,,0.759,C,1.33,Kolten Wong,"SEA received 2B Kolten Wong (32yo, 2x Gold Glove, 118 OPS+/15 HR in 2022, signed 1yr/$10M rental) as sole ML return. SEA also sent Abraham Toro (secondary piece) and $1.75M cash with Winker.",4,,SEA sent Winker + Toro + $1.75M cash to MIL for Wong alone. Winker was in final year of 2yr signed deal; Toro was arb1 filler. Both Winker and Wong were pure 1-year rentals. Package discount applied (-1 tier) since SEA sent 2 players.
T360,Kolten Wong,12/2/2022,2022,offseason,MIL,SEA,2,2B,0,32,signed,1,10,10,,,2.3,134,,116,,53,3.3,3,2.43,-0.13,stable,,0.772,C,0.87,"Jesse Winker, Abraham Toro","MIL received OF Jesse Winker (29yo, 1yr/$8.25M signed deal, 2022 .205 avg in injury-shortened year) + 3B/IF Abraham Toro (arb1 filler, $1.25M) + $1.75M cash. MIL paid $10M for Wong vs. $8.25M for Winker+Toro.",4,,"MIL sent 2B Kolten Wong (2x Gold Glove, 1yr/$10M rental) for Winker+Toro+cash from SEA. Winker had a down 2022 (.205, injury), making this a buy-low on a former All-Star OF. Both principals were pure 1-year rentals. Toro signed with MIL for $1.25M in Jan 2023."
T361,Kyle Lewis,11/17/2022,2022,offseason,SEA,ARI,2,OF,0,27,arb1,3,1.61,1.61,,,-0.3,18,,36,,58,2.1,3,0.1,-0.4,stable,,0.167,F,2,Cooper Hummel,"SEA received OF/C Cooper Hummel (ARI org depth, 27yo, .176/.274/.307 in 66G MLB debut 2022, below-replacement, no national prospect ranking, valued for positional flexibility and option years). Fringe org filler.",2,,"2020 AL Rookie of the Year but played only 18G in 2022 (.143) due to knee injury, out of options. ARI took upside flyer. ARI non-tendered him after 2023. Return: Cooper Hummel (ARI SEA), fringe utility OF/C with minimal MLB value."
T362,William Contreras,12/12/2022,2022,offseason,ATL,MIL,3,C,0,24,pre-arb,5,0.739,0.739,,,2,97,,52,,4,5.8,3,1.07,0.93,stable,,0.46,F,4.73,,"ATL received nothing directly from MIL. MIL's contribution to the 3-team structure was sending Esteury Ruiz to OAK (T363), which enabled OAK to release Sean Murphy to ATL (T052). Direct ATL←MIL flow = none = tier 1.",1,,"3-team deal: ATL sent Contreras to MIL; MIL sent Esteury Ruiz + Payamps + Yeager to OAK; OAK sent Sean Murphy to ATL (T052). return_tier=1: MIL sent nothing directly to ATL — ATL payment came from OAK leg. Contreras was 24yo, 20 HR/.860 OPS All-Star in 2022, missed arb1 eligibility by ~6 days of service (first arb year: 2025)."
T363,Esteury Ruiz,12/12/2022,2022,offseason,MIL,OAK,3,OF,0,23,pre-arb,5,0.72,0.72,,,-0.3,17,,,,,1.2,3,-0.3,0,stable,,0.105,F,1.5,"William Contreras, Joel Payamps, Justin Yeager","MIL received C William Contreras (24yo, 20 HR/.860 OPS All-Star 2022, pre-arb with 5yr ctrl — see T362) + RP Joel Payamps (MLB-ready reliever, secondary) + LHP Justin Yeager (fringe org arm). Return flowed indirectly via ATL leg of 3-team deal.",5,,"3-team deal: OAK sent Murphy to ATL (T052); ATL sent Contreras (T362) + Muller + Tarnok + Salinas + Pina to OAK; MIL sent Ruiz + Payamps + Yeager to OAK and received Contreras + Payamps + Yeager back from ATL. return_tier=5 reflects MIL actual return (Contreras as headline, indirect via ATL leg). Ruiz was FG 40+ FV, not national top-100 at trade time. Led AL with 67 SB in 2023 but weak bat; OAK optioned April 2024."
T364,Mark Canha,11/4/2023,2023,offseason,MIL,DET,2,OF,0,34,signed,1,11.5,11.5,,,1.7,139,,140,,141,3.9,,2.27,-0.57,stable,,0.864,B,1.63,Blake Holub,"MIL received RHP Blake Holub (15th-round 2021 pick, 3.03 ERA across High-A/Double-A in 2023, 95-97 mph cutter; not nationally ranked by BA or MLB Pipeline, org depth only).",2,,"MIL received Blake Holub (RHP, 15th-round 2021 pick, 3.03 ERA across High-A/Double-A in 2023, 95-97 mph; not nationally ranked, org depth). MIL avoided M buyout; DET exercised 1.5M club option. Canha originally signed 2yr/6.5M with NYM after 2021; NYM traded him to MIL 7/31/2023 (NYM paid down all but ~40K remaining 2023 salary), MIL immediately flipped to DET."
T365,Jose Caballero,1/5/2024,2024,offseason,SEA,TBR,2,SS,0,27,pre-arb,5,0.752,0.752,,,1.9,104,,,,,2.1,,1.9,0,stable,,0.642,D,0.2,Luke Raley,"SEA received OF Luke Raley (pre-arb, 29yo, .249/.329/.495 19 HR 2.5 bWAR in 118G for TBR in 2023 — established MLB regular with power vs. RHP, near-minimum salary, 5yr ctrl). See T366.",5,,"One-for-one swap with Luke Raley (T365). Caballero: glove-first utility INF, .221/.343/.320 26 SB in 104G debut 2023, ~1yr service at trade. TBR targeted as stopgap SS while Taylor Walls out. SEA received Raley (pre-arb OF, 19 HR/.824 OPS/2.5 bWAR in 2023)."
